name,param: shape_in1,param: shape_in2,param: dtype_in1_in2_out,param: stride_input1,param: stride_input2,param: stride_output,GFLOPS_first,Data Moved (MB)_first,FLOPS/Byte_first,TB/s_mean,TB/s_median,TB/s_std,TB/s_min,TB/s_max,TFLOPS/s_mean,TFLOPS/s_median,TFLOPS/s_std,TFLOPS/s_min,TFLOPS/s_max,process_name_first,process_label_first,thread_name_first,Compute Spec,kernel_details__summarize_kernel_stats,trunc_kernel_details,Input Dims_first,Input type_first,Input Strides_first,Concrete Inputs_first,Kernel Time (µs)_mean,Kernel Time (µs)_median,Kernel Time (µs)_std,Kernel Time (µs)_min,Kernel Time (µs)_max,Kernel Time (µs)_sum,name_count,UID_first
aten::add,"(45,)",(),"('long int', 'long int', None)","(1,)",(),,4.5e-08,0.00069427490234375,0.061813186813186816,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),,[],,"[[45], [], []]","['long int', 'long int', 'Scalar']","[[1], [], []]","['', '', '1']",0.0,0.0,,0.0,0.0,0.0,1,28669
aten::mul,"(21,)",(),"('long int', 'long int', None)","(1,)",(),,2.1e-08,0.00032806396484375,0.061046511627906974,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),,[],,"[[21], []]","['long int', 'long int']","[[1], []]","['', '']",0.0,0.0,,0.0,0.0,0.0,1,28687
aten::add,"(21,)",(),"('long int', 'long int', None)","(1,)",(),,2.1e-08,0.00032806396484375,0.061046511627906974,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),,[],,"[[21], [], []]","['long int', 'long int', 'Scalar']","[[1], [], []]","['', '', '1']",0.0,0.0,,0.0,0.0,0.0,1,28692
aten::div,"(21,)",(),"('double', 'long int', None)","(1,)",(),,2.1e-08,0.00032806396484375,0.061046511627906974,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp64,[],,"[[21], []]","['double', 'long int']","[[1], []]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,3,28714
aten::mul,"(21,)",(),"('double', 'double', None)","(1,)",(),,2.1e-08,0.00032806396484375,0.061046511627906974,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp64,[],,"[[21], []]","['double', 'double']","[[1], []]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,3,28744
aten::mul,"(45,)",(),"('double', 'double', None)","(1,)",(),,4.5e-08,0.00069427490234375,0.061813186813186816,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp64,[],,"[[45], []]","['double', 'double']","[[1], []]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,2,28753
aten::mul,"(45, 1)","(21,)","('double', 'double', None)","(1, 1)","(1,)",,9.45e-07,0.00771331787109375,0.11683976261127596,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp64,[],,"[[45, 1], [21]]","['double', 'double']","[[1, 1], [1]]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,2,28775
aten::mul,"(80,)",(),"('long int', 'long int', None)","(1,)",(),,8e-08,0.00122833251953125,0.062111801242236024,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),,[],,"[[80], []]","['long int', 'long int']","[[1], []]","['', '']",0.0,0.0,,0.0,0.0,0.0,1,28918
aten::add,"(80,)",(),"('long int', 'long int', None)","(1,)",(),,8e-08,0.00122833251953125,0.062111801242236024,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),,[],,"[[80], [], []]","['long int', 'long int', 'Scalar']","[[1], [], []]","['', '', '1']",0.0,0.0,,0.0,0.0,0.0,1,28923
aten::mul,"(80,)",(),"('double', 'double', None)","(1,)",(),,8e-08,0.00122833251953125,0.062111801242236024,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp64,[],,"[[80], []]","['double', 'double']","[[1], []]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,2,28959
aten::mul,"(80, 1)","(21,)","('double', 'double', None)","(1, 1)","(1,)",,1.68e-06,0.01358795166015625,0.11791128579449747,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp64,[],,"[[80, 1], [21]]","['double', 'double']","[[1, 1], [1]]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,2,28981
aten::mul,"(128,)",(),"('long int', 'long int', None)","(1,)",(),,1.28e-07,0.00196075439453125,0.0622568093385214,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),,[],,"[[128], []]","['long int', 'long int']","[[1], []]","['', '']",0.0,0.0,,0.0,0.0,0.0,1,29236
aten::add,"(128,)",(),"('long int', 'long int', None)","(1,)",(),,1.28e-07,0.00196075439453125,0.0622568093385214,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),,[],,"[[128], [], []]","['long int', 'long int', 'Scalar']","[[1], [], []]","['', '', '1']",0.0,0.0,,0.0,0.0,0.0,1,29241
aten::mul,"(128,)",(),"('float', 'double', None)","(1,)",(),,1.28e-07,0.00098419189453125,0.12403100775193798,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[128], []]","['float', 'double']","[[1], []]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,2,29255
aten::div,"(128,)",(),"('float', 'long int', None)","(1,)",(),,1.28e-07,0.00098419189453125,0.12403100775193798,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[128], []]","['float', 'long int']","[[1], []]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,2,29264
aten::mul,"(1, 1)","(1, 128)","('float', 'float', None)","(1, 1)","(128, 1)",,1.28e-07,0.000980377197265625,0.1245136186770428,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 1], [1, 128]]","['float', 'float']","[[1, 1], [128, 1]]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,2,29311
aten::mul,"(1, 5120)",(),"('float', 'long int', None)","(5120, 1)",(),,5.12e-06,0.03907012939453125,0.12497559070494044,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 5120], []]","['float', 'long int']","[[5120, 1], []]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,3,29425
aten::mul,"(5120,)",(),"('float', 'long int', None)","(1,)",(),,5.12e-06,0.03907012939453125,0.12497559070494044,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[5120], []]","['float', 'long int']","[[1], []]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,7,29434
aten::add,"(1, 5120)","(5120,)","('float', 'float', None)","(5120, 1)","(1,)",,5.12e-06,0.05859375,0.08333333333333333,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 5120], [5120], []]","['float', 'float', 'Scalar']","[[5120, 1], [1], []]","['', '', '1']",0.0,0.0,0.0,0.0,0.0,0.0,3,29443
aten::mul,"(1, 30720)",(),"('float', 'long int', None)","(30720, 1)",(),,3.072e-05,0.23438262939453125,0.12499593112203378,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 30720], []]","['float', 'long int']","[[30720, 1], []]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,2,29604
aten::mul,"(30720,)",(),"('float', 'long int', None)","(1,)",(),,3.072e-05,0.23438262939453125,0.12499593112203378,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[30720], []]","['float', 'long int']","[[1], []]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,2,29613
aten::add,"(1, 30720)","(30720,)","('float', 'float', None)","(30720, 1)","(1,)",,3.072e-05,0.3515625,0.08333333333333333,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 30720], [30720], []]","['float', 'float', 'Scalar']","[[30720, 1], [1], []]","['', '', '1']",0.0,0.0,0.0,0.0,0.0,0.0,2,29622
aten::mul,"(512, 5120)",(),"('float', 'long int', None)","(5120, 1)",(),,0.00262144,20.00000762939453,0.12499995231630237,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[512, 5120], []]","['float', 'long int']","[[5120, 1], []]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,3,29733
aten::add,"(512, 5120)","(5120,)","('float', 'float', None)","(5120, 1)","(1,)",,0.00262144,20.01953125,0.1248780487804878,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[512, 5120], [5120], []]","['float', 'float', 'Scalar']","[[5120, 1], [1], []]","['', '', '1']",0.0,0.0,0.0,0.0,0.0,0.0,3,29745
aten::mul,"(1, 512, 5120)","(1, 512, 5120)","('float', 'float', None)","(2621440, 5120, 1)","(2621440, 5120, 1)",,0.00262144,30.0,0.08333333333333333,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 512, 5120], [1, 512, 5120]]","['float', 'float']","[[2621440, 5120, 1], [2621440, 5120, 1]]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,3,29792
aten::mul,"(1, 512, 5120)",(),"('float', 'double', None)","(2621440, 5120, 1)",(),,0.00262144,20.00000762939453,0.12499995231630237,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 512, 5120], []]","['float', 'double']","[[2621440, 5120, 1], []]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,3,29802
aten::add,"(1, 512, 5120)","(1, 512, 5120)","('float', 'float', None)","(2621440, 5120, 1)","(2621440, 5120, 1)",,0.00262144,30.0,0.08333333333333333,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 512, 5120], [1, 512, 5120], []]","['float', 'float', 'Scalar']","[[2621440, 5120, 1], [2621440, 5120, 1], []]","['', '', '1']",0.0,0.0,,0.0,0.0,0.0,1,29807
aten::add,"(1, 512, 5120)",(),"('float', 'long int', None)","(2621440, 5120, 1)",(),,0.00262144,20.00000762939453,0.12499995231630237,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 512, 5120], [], []]","['float', 'long int', 'Scalar']","[[2621440, 5120, 1], [], []]","['', '', '1']",0.0,0.0,,0.0,0.0,0.0,1,29827
aten::add,"(1, 6, 5120)","(1, 6, 5120)","('c10::BFloat16', 'float', None)","(30720, 5120, 1)","(30720, 5120, 1)",,3.072e-05,0.29296875,0.09999999999999999,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_bf16,[],,"[[1, 6, 5120], [1, 6, 5120], []]","['c10::BFloat16', 'float', 'Scalar']","[[30720, 5120, 1], [30720, 5120, 1], []]","['', '', '1']",0.0,0.0,0.0,0.0,0.0,0.0,3,41566
aten::add,"(1, 21600, 1)",(),"('float', 'double', None)","(21600, 1, 1)",(),,2.16e-05,0.16480255126953125,0.12499421323086894,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 21600, 1], [], []]","['float', 'double', 'Scalar']","[[21600, 1, 1], [], []]","['', '', '1']",0.0,0.0,0.0,0.0,0.0,0.0,5,41663
aten::mul,"(1, 21600, 5120)","(1, 21600, 1)","('float', 'float', None)","(110592000, 5120, 1)","(21600, 1, 1)",,0.110592,843.8323974609375,0.12498779416072649,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 21600, 5120], [1, 21600, 1]]","['float', 'float']","[[110592000, 5120, 1], [21600, 1, 1]]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,5,41696
aten::add,"(1, 1, 5120)",(),"('float', 'long int', None)","(30720, 5120, 1)",(),,5.12e-06,0.03907012939453125,0.12497559070494044,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 1, 5120], [], []]","['float', 'long int', 'Scalar']","[[30720, 5120, 1], [], []]","['', '', '1']",0.0,0.0,0.0,0.0,0.0,0.0,3,41716
aten::mul,"(1, 21600, 5120)","(1, 1, 5120)","('float', 'float', None)","(110592000, 5120, 1)","(5120, 5120, 1)",,0.110592,843.76953125,0.12499710654845952,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 21600, 5120], [1, 1, 5120]]","['float', 'float']","[[110592000, 5120, 1], [5120, 5120, 1]]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,3,41725
aten::add,"(1, 21600, 5120)","(1, 1, 5120)","('float', 'float', None)","(110592000, 5120, 1)","(30720, 5120, 1)",,0.110592,843.76953125,0.12499710654845952,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 21600, 5120], [1, 1, 5120], []]","['float', 'float', 'Scalar']","[[110592000, 5120, 1], [30720, 5120, 1], []]","['', '', '1']",0.0,0.0,0.0,0.0,0.0,0.0,3,41737
aten::mul,"(21600, 5120)",(),"('float', 'long int', None)","(5120, 1)",(),,0.110592,843.7500076293945,0.12499999886971934,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[21600, 5120], []]","['float', 'long int']","[[5120, 1], []]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,3,41817
aten::add,"(21600, 5120)","(5120,)","('float', 'float', None)","(5120, 1)","(1,)",,0.110592,843.76953125,0.12499710654845952,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[21600, 5120], [5120], []]","['float', 'float', 'Scalar']","[[5120, 1], [1], []]","['', '', '1']",0.0,0.0,0.0,0.0,0.0,0.0,3,41829
aten::mul,"(1, 21600, 5120)","(1, 1, 5120)","('c10::BFloat16', 'float', None)","(110592000, 5120, 1)","(30720, 5120, 1)",,0.110592,632.83203125,0.1666615227925064,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_bf16,[],,"[[1, 21600, 5120], [1, 1, 5120]]","['c10::BFloat16', 'float']","[[110592000, 5120, 1], [30720, 5120, 1]]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,6,54509
aten::add,"(1, 21600, 5120)","(1, 21600, 5120)","('c10::BFloat16', 'float', None)","(110592000, 1, 21600)","(110592000, 5120, 1)",,0.110592,1054.6875,0.1,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_bf16,[],,"[[1, 21600, 5120], [1, 21600, 5120], []]","['c10::BFloat16', 'float', 'Scalar']","[[110592000, 1, 21600], [110592000, 5120, 1], []]","['', '', '1']",0.0,0.0,0.0,0.0,0.0,0.0,5,54525
aten::mul,"(1, 21600, 5120)","(5120,)","('float', 'float', None)","(110592000, 5120, 1)","(1,)",,0.110592,843.76953125,0.12499710654845952,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 21600, 5120], [5120]]","['float', 'float']","[[110592000, 5120, 1], [1]]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,3,54582
aten::add,"(1, 21600, 5120)","(5120,)","('float', 'float', None)","(110592000, 5120, 1)","(1,)",,0.110592,843.76953125,0.12499710654845952,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 21600, 5120], [5120], []]","['float', 'float', 'Scalar']","[[110592000, 5120, 1], [1], []]","['', '', '1']",0.0,0.0,0.0,0.0,0.0,0.0,3,54595
aten::add,"(1, 21600, 5120)","(1, 21600, 5120)","('c10::BFloat16', 'c10::BFloat16', None)","(110592000, 1, 21600)","(110592000, 5120, 1)",,0.110592,632.8125,0.16666666666666666,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_bf16,[],,"[[1, 21600, 5120], [1, 21600, 5120], []]","['c10::BFloat16', 'c10::BFloat16', 'Scalar']","[[110592000, 1, 21600], [110592000, 5120, 1], []]","['', '', '1']",0.0,0.0,0.0,0.0,0.0,0.0,2,66992
aten::mul,"(21600, 13824)",(),"('float', 'long int', None)","(13824, 1)",(),,0.2985984,2278.1250076293945,0.12499999958137753,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[21600, 13824], []]","['float', 'long int']","[[13824, 1], []]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,2,67126
aten::mul,"(13824,)",(),"('float', 'long int', None)","(1,)",(),,1.3824e-05,0.10547637939453125,0.12499095840867992,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[13824], []]","['float', 'long int']","[[1], []]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,2,67135
aten::add,"(21600, 13824)","(13824,)","('float', 'float', None)","(13824, 1)","(1,)",,0.2985984,2278.177734375,0.12499710654845952,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[21600, 13824], [13824], []]","['float', 'float', 'Scalar']","[[13824, 1], [1], []]","['', '', '1']",0.0,0.0,0.0,0.0,0.0,0.0,2,67144
aten::mul,"(1, 21600, 13824)","(1, 21600, 13824)","('float', 'float', None)","(298598400, 13824, 1)","(298598400, 13824, 1)",,0.2985984,3417.1875,0.08333333333333333,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 21600, 13824], [1, 21600, 13824]]","['float', 'float']","[[298598400, 13824, 1], [298598400, 13824, 1]]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,3,67191
aten::mul,"(1, 21600, 13824)",(),"('float', 'double', None)","(298598400, 13824, 1)",(),,0.2985984,2278.1250076293945,0.12499999958137753,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 21600, 13824], []]","['float', 'double']","[[298598400, 13824, 1], []]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,3,67201
aten::add,"(1, 21600, 13824)","(1, 21600, 13824)","('float', 'float', None)","(298598400, 13824, 1)","(298598400, 13824, 1)",,0.2985984,3417.1875,0.08333333333333333,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 21600, 13824], [1, 21600, 13824], []]","['float', 'float', 'Scalar']","[[298598400, 13824, 1], [298598400, 13824, 1], []]","['', '', '1']",0.0,0.0,,0.0,0.0,0.0,1,67206
aten::add,"(1, 21600, 13824)",(),"('float', 'long int', None)","(298598400, 13824, 1)",(),,0.2985984,2278.1250076293945,0.12499999958137753,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 21600, 13824], [], []]","['float', 'long int', 'Scalar']","[[298598400, 13824, 1], [], []]","['', '', '1']",0.0,0.0,,0.0,0.0,0.0,1,67226
aten::add,"(1, 1, 5120)",(),"('c10::BFloat16', 'double', None)","(10240, 5120, 1)",(),,5.12e-06,0.01953887939453125,0.2499023818820773,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_bf16,[],,"[[1, 1, 5120], [], []]","['c10::BFloat16', 'double', 'Scalar']","[[10240, 5120, 1], [], []]","['', '', '1']",0.0,0.0,0.0,0.0,0.0,0.0,2,96111
aten::mul,"(1, 21600, 5120)","(1, 1, 5120)","('float', 'c10::BFloat16', None)","(110592000, 5120, 1)","(5120, 5120, 1)",,0.110592,843.759765625,0.12499855325748545,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 21600, 5120], [1, 1, 5120]]","['float', 'c10::BFloat16']","[[110592000, 5120, 1], [5120, 5120, 1]]","['', '']",0.0,0.0,0.0,0.0,0.0,0.0,2,96128
aten::add,"(1, 21600, 5120)","(1, 1, 5120)","('float', 'c10::BFloat16', None)","(110592000, 5120, 1)","(10240, 5120, 1)",,0.110592,843.759765625,0.12499855325748545,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),vector_fp32,[],,"[[1, 21600, 5120], [1, 1, 5120], []]","['float', 'c10::BFloat16', 'Scalar']","[[110592000, 5120, 1], [10240, 5120, 1], []]","['', '', '1']",0.0,0.0,0.0,0.0,0.0,0.0,2,96151
